evaluated_ts,chain,address,symbol,label,predicted_direction,entry_price,current_price,return_pct,target_pct,horizon_min,is_true,reasons
2026-05-07T04:03:02+00:00,base,0xa15b6b21005af94c18f4e276b5b1fe50f2915d73,CHD,anomaly_watch,up,0.0009403,0.003731,296.7883,10.0,60,True,predicted_up;return_296.79pct;target_10.00pct;label_anomaly_watch;pump_confirmed
2026-05-07T04:03:02+00:00,base,0x9a69e14e4e56578c0c72fcdef38ed6683890aea7,LOCKEDIN,anomaly_watch,up,5.908e-05,8.445e-05,42.9418,10.0,60,True,predicted_up;return_42.94pct;target_10.00pct;label_anomaly_watch;pump_confirmed
2026-05-07T04:03:02+00:00,solana,6nsqyrSmHhCpUJhhA4U7tdFXzefSrVXLPTnjDDPS5nRF,Fin,anomaly_watch,up,2.271e-05,1.844e-06,-91.8802,10.0,60,False,predicted_up;return_-91.88pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-07T04:03:02+00:00,solana,HupgCTzSoZp4UPJsLcRcBoCQ9A9zFZCyn5eqV39wpump,HOO,watch,up,5.922e-06,6.038e-06,1.9588,10.0,60,False,predicted_up;return_1.96pct;target_10.00pct;label_watch;not_confirmed
2026-05-07T04:03:02+00:00,solana,Gv2i54czMSYbkygCKhLRYc59JNVtfrofFwd9mPqZpump,AI,anomaly_watch,down,0.0003019,0.0003847,27.4263,10.0,60,False,predicted_down;return_27.43pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-07T04:03:02+00:00,solana,Hrzay8wre3MtiQm2RcDBn3UpuRa2rj9q6YBnKFupump,BENEFITS,anomaly_watch,up,0.0003706,0.0003706,0.0,10.0,60,False,predicted_up;return_0.00pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-07T04:03:02+00:00,solana,Aw5SxKyYhXFdZj2BHCqs11UaV5ohwpFQjauB9jFhpump,Apple,anomaly_watch,down,0.001417,0.001124,-20.6775,10.0,60,True,predicted_down;return_-20.68pct;target_10.00pct;label_anomaly_watch;dump_confirmed
2026-05-07T04:03:02+00:00,avalanche,0x5f855c82d3dab9dd423cc994fda5104f7d9815cb,NSURE,anomaly_watch,down,9.572e-09,9.572e-09,0.0,10.0,60,False,predicted_down;return_0.00pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-07T04:03:02+00:00,avalanche,0xcea92ad2fa72757ed6b8cb5f176a03d872f83e3b,DUDE,anomaly_watch,down,9.572e-09,9.572e-09,0.0,10.0,60,False,predicted_down;return_0.00pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-07T04:03:03+00:00,arbitrum,0x58b13de0b56c91497b1aaeb344be2a4d7d0478c2,LUX,anomaly_watch,down,0.001264,0.00245,93.8291,10.0,60,False,predicted_down;return_93.83pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-07T04:03:03+00:00,arbitrum,0x35751007a407ca6feffe80b3cb397736d2cf4dbe,weETH,anomaly_watch,up,2549.61,2549.61,0.0,10.0,60,False,predicted_up;return_0.00pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-07T04:03:03+00:00,arbitrum,0xd6cd943bfc0711125bc01cff7b7dfb87be1d10c8,YUPP,anomaly_watch,up,0.1577,0.1653,4.8193,10.0,60,False,predicted_up;return_4.82pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-07T04:03:03+00:00,arbitrum,0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,PENDLE,anomaly_watch,up,1.93,1.91,-1.0363,10.0,60,False,predicted_up;return_-1.04pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-07T04:03:03+00:00,arbitrum,0x0c1c1c109fe34733fca54b82d7b46b75cfb71f6e,CHIP,anomaly_watch,up,0.05448,0.05185,-4.8275,10.0,60,False,predicted_up;return_-4.83pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-07T04:03:03+00:00,arbitrum,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,anomaly_watch,down,0.9999,1.0000062,0.0106,10.0,60,False,predicted_down;return_0.01pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-07T04:03:03+00:00,arbitrum,0x912ce59144191c1204e64559fe8253a0e49e6548,ARB,anomaly_watch,up,0.128,0.1234,-3.5938,10.0,60,False,predicted_up;return_-3.59pct;target_10.00pct;label_anomaly_watch;not_confirmed
