ts,chain,address,symbol,binance_symbol,binance_base_asset,binance_match_type,label,pump_score,dump_score,anomaly_score,smart_money_score,risk_score,reasons
2026-04-30T07:23:58+00:00,arbitrum,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,WBTC,,,,dump_risk,3.35,66.78,40.63,0.0,0.0,whale_distribution
2026-04-30T07:23:58+00:00,arbitrum,0x96326f1ae207aa81968d7fae03d3121095f8262b,ARBSI,,,,watch,66.0,0.0,65.0,0.0,0.0,sudden_rise_price_plus_volume
2026-04-30T07:23:58+00:00,bnb,0x595deaad1eb5476ff1e649fdb7efc36f1e4679cc,BSB,,,,watch,13.19,14.04,36.67,0.0,0.0,normal_watch
2026-04-30T07:23:58+00:00,bnb,0x55ad16bd573b3365f43a9daeb0cc66a73821b4a5,AIOT,,,,watch,12.47,5.19,33.6,4.89,0.0,normal_watch
2026-04-30T07:23:58+00:00,bnb,0x97693439ea2f0ecdeb9135881e49f354656a911c,RAVE,,,,watch,2.82,24.5,18.54,0.0,0.0,liquidity_drop
2026-04-30T07:23:58+00:00,arbitrum,0x97e66d3c4d5bcd7c64e3e55af28544c9addf9281,CAPX,,,,watch,18.18,0.0,20.89,0.0,0.0,normal_watch
2026-04-30T07:23:58+00:00,arbitrum,0x0c1c1c109fe34733fca54b82d7b46b75cfb71f6e,CHIP,,,,watch,19.55,0.0,20.24,3.72,0.0,normal_watch
2026-04-30T07:23:58+00:00,bnb,0x5feccd17c393caf1001d18164236a37e731fcb9d,OPG,,,,watch,6.41,11.45,19.96,0.0,0.0,normal_watch
2026-04-30T07:23:58+00:00,arbitrum,0x0000000000000000000000000000000000000000,ETH,,,,watch,3.14,0.0,18.6,0.0,0.0,normal_watch
2026-04-30T07:23:58+00:00,bnb,0x92aa03137385f18539301349dcfc9ebc923ffb10,SKYAI,,,,watch,5.97,4.64,13.92,0.0,0.0,normal_watch
2026-04-30T07:23:58+00:00,arbitrum,0x18c11fd286c5ec11c3b683caa813b77f5163a122,GNS,,,,watch,0.0,13.39,1.57,0.0,50.0,risk:mintable;risk:freeze_authority
2026-04-30T07:23:58+00:00,bnb,0xcae117ca6bc8a341d2e7207f30e180f0e5618b9d,ARK,,,,watch,8.32,0.0,10.99,0.0,0.0,normal_watch
2026-04-30T07:23:58+00:00,bnb,0x17ea10b6ae4fde59fdbf471bd28ab9710f508816,RLS,,,,watch,7.63,0.0,9.95,0.0,0.0,normal_watch
2026-04-30T07:23:58+00:00,bnb,0x55d398326f99059ff775485246999027b3197955,ARK,,,,watch,8.22,0.0,9.25,0.0,0.0,normal_watch
2026-04-30T07:23:58+00:00,arbitrum,0x912ce59144191c1204e64559fe8253a0e49e6548,ARB,,,,watch,2.67,4.94,6.96,0.0,0.0,normal_watch
2026-04-30T07:23:58+00:00,arbitrum,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,,,,watch,3.58,0.51,4.63,0.0,0.0,normal_watch
2026-04-30T07:23:58+00:00,arbitrum,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,,,,watch,3.28,0.64,4.33,0.02,0.0,normal_watch
2026-04-30T07:23:58+00:00,bnb,0x9a19d1ed05b04b61e8c35b7e5cb79ce94daa4444,agentic,,,,watch,0.6,1.04,2.3,0.0,0.0,normal_watch
2026-04-30T07:23:58+00:00,arbitrum,0x3b8e63760c092a8b5ac22e4a9e2cce70f35ea4ae,BIG,,,,watch,0.0,0.0,0.0,0.0,0.0,normal_watch
