evaluated_ts,chain,address,symbol,label,predicted_direction,entry_price,current_price,return_pct,target_pct,horizon_min,is_true,reasons
2026-05-05T23:57:55+00:00,solana,b1S4JC5vB2rUD8rg8GTGxuZ7cqMfBZ1yjuSQ9b2pump,Lolli ,watch,up,7.139e-06,2.457e-06,-65.5834,10.0,60,False,predicted_up;return_-65.58pct;target_10.00pct;label_watch;not_confirmed
2026-05-05T23:57:55+00:00,solana,5a5qYCBPvJK6ZTr7a1fasDCfGFEHGkHkWYoNv5d85vEK,TROLLSTEIN,watch,up,0.0001452,2.683e-09,-99.9982,10.0,60,False,predicted_up;return_-100.00pct;target_10.00pct;label_watch;not_confirmed
2026-05-05T23:57:56+00:00,solana,JCqHABUzwA7WGwuzW62XsteCcdjmVucea3t178HGpump,banana,watch,up,6.911e-06,6.911e-06,0.0,10.0,60,False,predicted_up;return_0.00pct;target_10.00pct;label_watch;not_confirmed
2026-05-05T23:57:56+00:00,solana,7DZ8eDDKSKHDJmz2jQSTkRwdWHXEb4gwtV5zMTRcRuuc,FART,watch,up,0.0001075,3.039e-09,-99.9972,10.0,60,False,predicted_up;return_-100.00pct;target_10.00pct;label_watch;not_confirmed
2026-05-05T23:57:56+00:00,solana,48kvjZzEpsJCNfd3jWWYKKY4pNhhiHdSuvYW6tzTpump,Sharpie,watch,up,8.432e-05,6.057e-05,-28.1665,10.0,60,False,predicted_up;return_-28.17pct;target_10.00pct;label_watch;not_confirmed
2026-05-05T23:57:56+00:00,solana,Aw5SxKyYhXFdZj2BHCqs11UaV5ohwpFQjauB9jFhpump,Apple,anomaly_watch,up,0.002947,0.002948,0.0339,10.0,60,False,predicted_up;return_0.03pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-05T23:57:56+00:00,base,0x5443b0d80d213659dc0bdc9856db68368417eba2,Tit,anomaly_watch,up,2.358e-10,2.358e-10,0.0,10.0,60,False,predicted_up;return_0.00pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-05T23:57:56+00:00,base,0xb5acaaac46d4c7daec09749b5917d830ad744cdd,REMIND,watch,up,3.678e-05,3.678e-05,0.0,10.0,60,False,predicted_up;return_0.00pct;target_10.00pct;label_watch;not_confirmed
2026-05-05T23:57:56+00:00,base,0xc8602f39e4603ddf30fe9a472c95a699b32b6352,REBUCKS,anomaly_watch,up,0.0002565,0.0001768,-31.0721,10.0,60,False,predicted_up;return_-31.07pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-05T23:57:56+00:00,base,0xbbc8c3a06c7ac247d1ce4d986a0962f2c123512e,DEFROGS,watch,up,3.486e-05,7.941e-05,127.7969,10.0,60,True,predicted_up;return_127.80pct;target_10.00pct;label_watch;pump_confirmed
2026-05-05T23:57:57+00:00,base,0x3d4aec211cc3d5eb28dfd13c53d65c442db10e31,SHMOT,anomaly_watch,down,0.03803,0.07147,87.9306,10.0,60,False,predicted_down;return_87.93pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-05T23:57:57+00:00,base,0xd492e855c60cb59a22a89ce42c92aa82baf1412c,MyUSIC,anomaly_watch,up,3.721e-05,9.269e-13,-100.0,10.0,60,False,predicted_up;return_-100.00pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-05T23:57:57+00:00,solana,CsB6q4m1XoU6BNTgAio7PzW54oNLGVoDTr5hGTsppump,JMAN,anomaly_watch,up,2.916e-06,2.89e-06,-0.8916,10.0,60,False,predicted_up;return_-0.89pct;target_10.00pct;label_anomaly_watch;not_confirmed
2026-05-05T23:57:57+00:00,solana,CaHHDYGVYCFTXGEYjNwRHBxryhXkcfqKuZbEiPVRpump,thistime,watch,up,7.299e-06,5.909e-07,-91.9044,10.0,60,False,predicted_up;return_-91.90pct;target_10.00pct;label_watch;not_confirmed
2026-05-05T23:57:57+00:00,solana,Aw5SxKyYhXFdZj2BHCqs11UaV5ohwpFQjauB9jFhpump,Apple,anomaly_watch,up,0.002669,0.002948,10.4534,10.0,60,True,predicted_up;return_10.45pct;target_10.00pct;label_anomaly_watch;pump_confirmed
