ts,chain,address,symbol,binance_symbol,binance_base_asset,binance_match_type,label,pump_score,dump_score,anomaly_score,smart_money_score,risk_score,reasons
2026-04-28T20:16:47+00:00,arbitrum,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,WBTC,,,,whale_accumulation,80.42,0.0,52.81,15.0,0.0,whale_accumulation;buy_pressure
2026-04-28T20:16:47+00:00,arbitrum,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,,,,whale_accumulation,73.38,0.0,44.67,15.0,0.0,whale_accumulation;buy_pressure
2026-04-28T20:16:47+00:00,arbitrum,0x35ca1e5a9b1c09fa542fa18d1ba4d61c8edff852,SCHRODI,,,,anomaly_watch,52.25,6.25,70.0,10.0,25.0,buy_pressure;risk:freeze_authority
2026-04-28T20:16:47+00:00,arbitrum,0x912ce59144191c1204e64559fe8253a0e49e6548,ARB,,,,watch,42.18,0.0,40.46,15.0,0.0,buy_pressure
2026-04-28T20:16:47+00:00,arbitrum,0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,PENDLE,,,,watch,22.78,0.0,27.8,0.0,0.0,normal_watch
2026-04-28T20:16:47+00:00,arbitrum,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,,,,watch,16.11,0.0,18.65,0.0,0.0,normal_watch
2026-04-28T20:16:47+00:00,arbitrum,0x18c11fd286c5ec11c3b683caa813b77f5163a122,GNS,,,,watch,0.0,13.27,1.74,0.0,50.0,risk:mintable;risk:freeze_authority
2026-04-28T20:16:47+00:00,arbitrum,0x94fcd9c18f99538c0f7c61c5500ca79f0d5c4dab,KIMA,,,,watch,3.77,3.0,13.24,0.0,12.0,risk:thin_liquidity
2026-04-28T20:16:47+00:00,arbitrum,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,WETH,,,,watch,7.61,1.77,10.39,0.0,0.0,normal_watch
2026-04-28T20:16:47+00:00,arbitrum,0xebe06d0836df47a9676018e7cfc87ef7edc3c355,MESSA,,,,watch,0.0,7.28,1.44,0.0,25.0,risk:mintable
2026-04-28T20:16:47+00:00,arbitrum,0x0c1c1c109fe34733fca54b82d7b46b75cfb71f6e,CHIP,,,,watch,5.68,0.04,5.25,1.69,0.0,normal_watch
2026-04-28T20:16:47+00:00,arbitrum,0x062e11295c3c301b289eb54cb5109daf7bfc9f50,PEAK,,,,watch,0.27,0.0,3.15,0.0,0.0,normal_watch
2026-04-28T20:16:47+00:00,avalanche,0xb599c3590f42f8f995ecfa0f85d2980b76862fc1,UST,,,,watch,0.0,1.74,2.43,0.0,0.0,normal_watch
2026-04-28T20:16:47+00:00,arbitrum,0x9aa9aa0530a6af70ee7bc47cf1240100f514b065,thUSD,,,,watch,1.08,0.0,1.21,0.0,0.0,normal_watch
2026-04-28T20:16:47+00:00,avalanche,0x08c4b51e6ca9eb89c255f0a5ab8afd721420e447,bUSDT,,,,watch,0.0,0.0,0.0,0.0,0.0,normal_watch
