ts,chain,address,symbol,binance_symbol,binance_base_asset,binance_match_type,label,pump_score,dump_score,anomaly_score,smart_money_score,risk_score,reasons
2026-05-07T06:50:49+00:00,solana,2UZ2GtUJkbGQa1SLJ8zsQznCQvb2z4EJ2g9ZxCT3pump,YEP,,,,anomaly_watch,22.31,13.42,100.0,0.0,0.0,normal_watch;ml_isolation_forest_anomaly
2026-05-07T06:50:49+00:00,base,0xf9b194d6b9ee07c42a87fd1e68e5531ba5147899,1,,,,anomaly_watch,26.12,3.0,98.87,0.0,12.0,risk:thin_liquidity;ml_isolation_forest_anomaly
2026-05-07T06:50:49+00:00,base,0x052c81a7e72bf30dfeca1753673f81b048396cf3,VERSE,,,,anomaly_watch,55.0,0.03,80.14,15.0,0.0,buy_pressure;ml_isolation_forest_anomaly
2026-05-07T06:50:49+00:00,solana,6zzjfpppy5Sg3jgBvnxMSr9uAYP9bq5tH8JMTQoRa73E,OBC,,,,anomaly_watch,76.43,0.0,72.45,5.96,0.0,sudden_rise_price_plus_volume;ml_isolation_forest_anomaly
2026-05-07T06:50:49+00:00,solana,2tXpgu2DLTsPUf9zFmuZmA4xrYxXKBTpVq9wAM7hzs9y,HANTA,,,,anomaly_watch,33.15,0.0,75.5,0.0,0.0,normal_watch;ml_isolation_forest_anomaly
2026-05-07T06:50:49+00:00,base,0x49a0b2eeb4389b557c036caa646e45aef7c2d0de,joobi,,,,anomaly_watch,43.16,36.0,74.4,7.52,0.0,buy_pressure;ml_isolation_forest_anomaly
2026-05-07T06:50:49+00:00,solana,G37NhZbwwVSbXuffVyo697Na8xLTygnKXnjQF7S9pump,Galaxy,,,,watch,30.0,40.14,67.96,0.0,0.0,normal_watch
2026-05-07T06:50:49+00:00,solana,EYXGqGqA32FJ1nKV9zHpNSAY2Fm6WJKBV3vpcCPfpump,BRICK,,,,watch,66.0,0.0,65.0,0.0,0.0,sudden_rise_price_plus_volume
2026-05-07T06:50:49+00:00,base,0x1ef357cce2184efc6a1a12ec52f17835ec2c22b8,GCOIN,,,,watch,66.0,0.0,65.0,0.0,0.0,sudden_rise_price_plus_volume
2026-05-07T06:50:49+00:00,base,0x1de7e02f67866555399503caa84297519202b29e,KIDSLOVELEARNING,,,,watch,66.0,0.0,65.0,0.0,0.0,sudden_rise_price_plus_volume
2026-05-07T06:50:49+00:00,base,0xf246f8132e7584ad8855f5a9cd717f6a1e9757d5,RogueAI,,,,watch,66.0,0.0,65.0,0.0,0.0,sudden_rise_price_plus_volume
2026-05-07T06:50:49+00:00,solana,4efHwTfhVyQmWV6aB99RXxk59oMGi68RPzhTR2Zwpump,MAYBE,,,,watch,30.0,36.0,65.0,0.0,0.0,normal_watch
2026-05-07T06:50:49+00:00,base,0x760c84e42023dcc6a406d4b6f773822b596e23af,lunabasee,,,,watch,61.69,0.0,65.0,0.0,0.0,sudden_rise_price_plus_volume
2026-05-07T06:50:49+00:00,solana,8h6bq6q24kMkCFGVSzWwSFk9TfrDwz86LUxbVg7fsfZn,TOASTER,,,,watch,50.2,0.0,61.42,0.0,0.0,sudden_rise_price_plus_volume
2026-05-07T06:50:49+00:00,solana,9dH3PB8E4LgDMv8xo8wprNBj4hPikuUf3Ej5FUtCpump,elon,,,,watch,30.0,18.35,58.55,0.0,0.0,normal_watch
2026-05-07T06:50:49+00:00,solana,8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,PENGUIN,,,,watch,26.1,6.02,57.65,0.0,0.0,normal_watch
2026-05-07T06:50:49+00:00,solana,CB9dDufT3ZuQXqqSfa1c5kY935TEreyBw9XJXxHKpump,USDUC,,,,watch,19.8,0.0,57.59,8.16,0.0,buy_pressure
2026-05-07T06:50:49+00:00,solana,Hrzay8wre3MtiQm2RcDBn3UpuRa2rj9q6YBnKFupump,BENEFITS,,,,watch,0.0,0.0,57.02,0.0,0.0,normal_watch
2026-05-07T06:50:49+00:00,solana,3KHMZhpthXuiCcgfTv7vVu9PpEz64KAEURFwi6Lopump,Goblin,,,,watch,16.85,1.35,44.57,7.87,0.0,buy_pressure
2026-05-07T06:50:49+00:00,solana,Gv2i54czMSYbkygCKhLRYc59JNVtfrofFwd9mPqZpump,AI,,,,watch,2.89,11.47,36.22,0.0,0.0,normal_watch
2026-05-07T06:50:49+00:00,solana,Aw5SxKyYhXFdZj2BHCqs11UaV5ohwpFQjauB9jFhpump,Apple,,,,watch,8.17,6.16,36.16,3.44,0.0,normal_watch
2026-05-07T06:50:49+00:00,solana,21J1y95uMxYPASMnDcEgR4jU9vgZTuVG7YUj2vTQpump,XKCD,,,,watch,30.0,0.47,30.73,0.0,0.0,normal_watch
2026-05-07T06:50:49+00:00,solana,5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,TROLL,,,,watch,6.83,2.38,30.64,2.59,0.0,normal_watch
